title,link,description,pub_date,source
"Cong holds LS polls strategy meet for northeastern states, Kharge says 'Act East' policy has become 'act least' - Devdiscourse",https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvcG9saXRpY3MvMjUyNDIzMS1jb25nLWhvbGRzLWxzLXBvbGxzLXN0cmF0ZWd5LW1lZXQtZm9yLW5vcnRoZWFzdGVybi1zdGF0ZXMta2hhcmdlLXNheXMtYWN0LWVhc3QtcG9saWN5LWhhcy1iZWNvbWUtYWN0LWxlYXN00gGkAWh0dHBzOi8vd3d3LmRldmRpc2NvdXJzZS5jb20vYXJ0aWNsZS9wb2xpdGljcy8yNTI0MjMxLWNvbmctaG9sZHMtbHMtcG9sbHMtc3RyYXRlZ3ktbWVldC1mb3Itbm9ydGhlYXN0ZXJuLXN0YXRlcy1raGFyZ2Utc2F5cy1hY3QtZWFzdC1wb2xpY3ktaGFzLWJlY29tZS1hY3QtbGVhc3Q_YW1w?oc=5," href=""https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvcG9saXRpY3MvMjUyNDIzMS1jb25nLWhvbGRzLWxzLXBvbGxzLXN0cmF0ZWd5LW1lZXQtZm9yLW5vcnRoZWFzdGVybi1zdGF0ZXMta2hhcmdlLXNheXMtYWN0LWVhc3QtcG9saWN5LWhhcy1iZWNvbWUtYWN0LWxlYXN00gGkAWh0dHBzOi8vd3d3LmRldmRpc2NvdXJzZS5jb20vYXJ0aWNsZS9wb2xpdGljcy8yNTI0MjMxLWNvbmctaG9sZHMtbHMtcG9sbHMtc3RyYXRlZ3ktbWVldC1mb3Itbm9ydGhlYXN0ZXJuLXN0YXRlcy1raGFyZ2Utc2F5cy1hY3QtZWFzdC1wb2xpY3ktaGFzLWJlY29tZS1hY3QtbGVhc3Q_YW1w?oc=5"" target=""_blank"">Cong holds LS polls strategy meet for northeastern states, Kharge says 'Act East' policy has become 'act least'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Devdiscourse</font",2023-07-15 10:30:52+00:00,Devdiscourse
Will the Courts Take Away the FDA Approved Birth Control Pill? - Northeastern University,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMTMvYmlydGgtY29udHJvbC1waWxsLW90Yy1mZGEv0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMTMvYmlydGgtY29udHJvbC1waWxsLW90Yy1mZGEv0gEA?oc=5"" target=""_blank"">Will the Courts Take Away the FDA Approved Birth Control Pill?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Northeastern University</font",2023-07-13 21:37:43+00:00,Northeastern University
Cersosimo earns Outstanding Sawmill Operator Award from ... - Brattleboro Reformer,https://news.google.com/rss/articles/CBMirAFodHRwczovL3d3dy5yZWZvcm1lci5jb20vYnVzaW5lc3MvY2Vyc29zaW1vLWVhcm5zLW91dHN0YW5kaW5nLXNhd21pbGwtb3BlcmF0b3ItYXdhcmQtZnJvbS1ub3J0aGVhc3Rlcm4tbG9nZ2Vycy1hc3NvY2lhdGlvbi9hcnRpY2xlXzY3NGNhMjE2LTAzYjQtMTFlZS1iZDc0LTc3ODVmMjYzNjc5MC5odG1s0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMirAFodHRwczovL3d3dy5yZWZvcm1lci5jb20vYnVzaW5lc3MvY2Vyc29zaW1vLWVhcm5zLW91dHN0YW5kaW5nLXNhd21pbGwtb3BlcmF0b3ItYXdhcmQtZnJvbS1ub3J0aGVhc3Rlcm4tbG9nZ2Vycy1hc3NvY2lhdGlvbi9hcnRpY2xlXzY3NGNhMjE2LTAzYjQtMTFlZS1iZDc0LTc3ODVmMjYzNjc5MC5odG1s0gEA?oc=5"" target=""_blank"">Cersosimo earns Outstanding Sawmill Operator Award from ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Brattleboro Reformer</font",2023-06-19 07:00:00+00:00,Brattleboro Reformer
"Now, It's A Russian Counteroffensive Underway In Ukraine - Worldcrunch",https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd29ybGRjcnVuY2guY29tL2ZvY3VzL3J1c3NpYW4tY291bnRlcm9mZmVuc2l2ZdIBAA?oc=5," href=""https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd29ybGRjcnVuY2guY29tL2ZvY3VzL3J1c3NpYW4tY291bnRlcm9mZmVuc2l2ZdIBAA?oc=5"" target=""_blank"">Now, It's A Russian Counteroffensive Underway In Ukraine</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Worldcrunch</font",2023-07-18 12:04:46+00:00,Worldcrunch
Earthquake hits northeastern state of Meghalaya - OrissaPOST,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm9yaXNzYXBvc3QuY29tL2VhcnRocXVha2UtaGl0cy1ub3J0aGVhc3Rlcm4tc3RhdGUtb2YtbWVnaGFsYXlhL9IBS2h0dHBzOi8vd3d3Lm9yaXNzYXBvc3QuY29tL2VhcnRocXVha2UtaGl0cy1ub3J0aGVhc3Rlcm4tc3RhdGUtb2YtbWVnaGFsYXlhLw?oc=5," href=""https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm9yaXNzYXBvc3QuY29tL2VhcnRocXVha2UtaGl0cy1ub3J0aGVhc3Rlcm4tc3RhdGUtb2YtbWVnaGFsYXlhL9IBS2h0dHBzOi8vd3d3Lm9yaXNzYXBvc3QuY29tL2VhcnRocXVha2UtaGl0cy1ub3J0aGVhc3Rlcm4tc3RhdGUtb2YtbWVnaGFsYXlhLw?oc=5"" target=""_blank"">Earthquake hits northeastern state of Meghalaya</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OrissaPOST</font",2023-07-16 15:31:09+00:00,OrissaPOST
"Weak cold front backs into Colorado, easing heat in Denver - CBS Colardo",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmNic25ld3MuY29tL2NvbG9yYWRvL25ld3MvY29sb3JhZG8td2VhdGhlci1sZXNzLWhlYXQtd2l0aC1hLWZldy10LXN0b3Jtcy_SAVlodHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvY29sb3JhZG8vbmV3cy9jb2xvcmFkby13ZWF0aGVyLWxlc3MtaGVhdC13aXRoLWEtZmV3LXQtc3Rvcm1zLw?oc=5," href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmNic25ld3MuY29tL2NvbG9yYWRvL25ld3MvY29sb3JhZG8td2VhdGhlci1sZXNzLWhlYXQtd2l0aC1hLWZldy10LXN0b3Jtcy_SAVlodHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvY29sb3JhZG8vbmV3cy9jb2xvcmFkby13ZWF0aGVyLWxlc3MtaGVhdC13aXRoLWEtZmV3LXQtc3Rvcm1zLw?oc=5"" target=""_blank"">Weak cold front backs into Colorado, easing heat in Denver</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS Colardo</font",2023-07-14 14:41:00+00:00,CBS Colardo
Inmates crawl to freedom under 8-foot fence in northeastern Arkansas - KATV,https://news.google.com/rss/articles/CBMi_QFodHRwczovL2thdHYuY29tL25ld3MvbG9jYWwvaW5tYXRlcy1jcmF3bC10by1mcmVlZG9tLXVuZGVyLTgtZm9vdC1mZW5jZS1pbi1ub3J0aGVhc3Rlcm4tYXJrYW5zYXMtc3QtZnJhbmNpcy1jb3VudHktYXBwZWFyLWluLWNvdXJ0LXBhcm9sZS1jaGFyZ2VzLWhvbGQtamVycnktcmV5ZXMtanVzdGluLXdpbGxpYW1zLXJ1bmF3YXktc21hbGwtdG93bi1hcmthbnNhcy1wb2xpY2Utc2hlcmlmZi1ib2JieS1tYXktcmVnaW9uLTgtbmV3cy1jb250ZW500gEA?oc=5," href=""https://news.google.com/rss/articles/CBMi_QFodHRwczovL2thdHYuY29tL25ld3MvbG9jYWwvaW5tYXRlcy1jcmF3bC10by1mcmVlZG9tLXVuZGVyLTgtZm9vdC1mZW5jZS1pbi1ub3J0aGVhc3Rlcm4tYXJrYW5zYXMtc3QtZnJhbmNpcy1jb3VudHktYXBwZWFyLWluLWNvdXJ0LXBhcm9sZS1jaGFyZ2VzLWhvbGQtamVycnktcmV5ZXMtanVzdGluLXdpbGxpYW1zLXJ1bmF3YXktc21hbGwtdG93bi1hcmthbnNhcy1wb2xpY2Utc2hlcmlmZi1ib2JieS1tYXktcmVnaW9uLTgtbmV3cy1jb250ZW500gEA?oc=5"" target=""_blank"">Inmates crawl to freedom under 8-foot fence in northeastern Arkansas</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KATV</font",2023-07-05 07:00:00+00:00,KATV
Ozanam Summer League celebrates 55 years of big-time basketball ... - Pittsburgh Tribune-Review,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdHJpYmhzc24udHJpYmxpdmUuY29tL296YW5hbS1zdW1tZXItbGVhZ3VlLWNlbGVicmF0ZXMtNTUteWVhcnMtb2YtYmlnLXRpbWUtYmFza2V0YmFsbC1pbXBvcnRhbnQtbGlmZS1sZXNzb25zL9IBAA?oc=5," href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdHJpYmhzc24udHJpYmxpdmUuY29tL296YW5hbS1zdW1tZXItbGVhZ3VlLWNlbGVicmF0ZXMtNTUteWVhcnMtb2YtYmlnLXRpbWUtYmFza2V0YmFsbC1pbXBvcnRhbnQtbGlmZS1sZXNzb25zL9IBAA?oc=5"" target=""_blank"">Ozanam Summer League celebrates 55 years of big-time basketball ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Pittsburgh Tribune-Review</font",2023-07-15 00:39:36+00:00,Pittsburgh Tribune-Review
Tornado watch issued for portions of southern Ohio and ... - WCHS,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd2Noc3R2LmNvbS9uZXdzL2xvY2FsL3Rvcm5hZG8td2F0Y2gtaXNzdWVkLWZvci1wb3J0aW9ucy1vZi1zb3V0aGVybi1vaGlvLWFuZC1ub3J0aGVhc3Rlcm4ta2VudHVja3nSAQA?oc=5," href=""https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd2Noc3R2LmNvbS9uZXdzL2xvY2FsL3Rvcm5hZG8td2F0Y2gtaXNzdWVkLWZvci1wb3J0aW9ucy1vZi1zb3V0aGVybi1vaGlvLWFuZC1ub3J0aGVhc3Rlcm4ta2VudHVja3nSAQA?oc=5"" target=""_blank"">Tornado watch issued for portions of southern Ohio and ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WCHS</font",2023-06-25 07:00:00+00:00,WCHS
Italy: Adverse weather forecast to persists across northeastern ... - Crisis24,https://news.google.com/rss/articles/CBMiiQFodHRwczovL2NyaXNpczI0LmdhcmRhLmNvbS9hbGVydHMvMjAyMy8wNi9pdGFseS1hZHZlcnNlLXdlYXRoZXItZm9yZWNhc3QtdG8tcGVyc2lzdHMtYWNyb3NzLW5vcnRoZWFzdGVybi1yZWdpb25zLXRocm91Z2gtYXQtbGVhc3QtanVuZS0yNNIBAA?oc=5," href=""https://news.google.com/rss/articles/CBMiiQFodHRwczovL2NyaXNpczI0LmdhcmRhLmNvbS9hbGVydHMvMjAyMy8wNi9pdGFseS1hZHZlcnNlLXdlYXRoZXItZm9yZWNhc3QtdG8tcGVyc2lzdHMtYWNyb3NzLW5vcnRoZWFzdGVybi1yZWdpb25zLXRocm91Z2gtYXQtbGVhc3QtanVuZS0yNNIBAA?oc=5"" target=""_blank"">Italy: Adverse weather forecast to persists across northeastern ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Crisis24</font",2023-06-23 07:00:00+00:00,Crisis24
Day 510 of the Invasion of Ukraine: Powerful Offensive by Russian ... - Novinite.com,https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5ub3Zpbml0ZS5jb20vYXJ0aWNsZXMvMjIwODc1L0RheSs1MTArb2YrdGhlK0ludmFzaW9uK29mK1VrcmFpbmUlM0ErUG93ZXJmdWwrT2ZmZW5zaXZlK2J5K1J1c3NpYW4rZm9yY2VzK2luK3RoZStOb3J0aC1FYXN0ZXJuK1BhcnRz0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5ub3Zpbml0ZS5jb20vYXJ0aWNsZXMvMjIwODc1L0RheSs1MTArb2YrdGhlK0ludmFzaW9uK29mK1VrcmFpbmUlM0ErUG93ZXJmdWwrT2ZmZW5zaXZlK2J5K1J1c3NpYW4rZm9yY2VzK2luK3RoZStOb3J0aC1FYXN0ZXJuK1BhcnRz0gEA?oc=5"" target=""_blank"">Day 510 of the Invasion of Ukraine: Powerful Offensive by Russian ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Novinite.com</font",2023-07-18 07:33:22+00:00,Novinite.com
Province adds three health teams in northeastern Ont. - CTV News Northern Ontario,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vbm9ydGhlcm5vbnRhcmlvLmN0dm5ld3MuY2EvcHJvdmluY2UtYWRkcy10aHJlZS1oZWFsdGgtdGVhbXMtaW4tbm9ydGhlYXN0ZXJuLW9udC0xLjY0Nzg5ODDSAUtodHRwczovL2JldGEuY3R2bmV3cy5jYS9sb2NhbC9ub3J0aGVybi1vbnRhcmlvLzIwMjMvNy8xMy8xXzY0Nzg5ODAuYW1wLmh0bWw?oc=5," href=""https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vbm9ydGhlcm5vbnRhcmlvLmN0dm5ld3MuY2EvcHJvdmluY2UtYWRkcy10aHJlZS1oZWFsdGgtdGVhbXMtaW4tbm9ydGhlYXN0ZXJuLW9udC0xLjY0Nzg5ODDSAUtodHRwczovL2JldGEuY3R2bmV3cy5jYS9sb2NhbC9ub3J0aGVybi1vbnRhcmlvLzIwMjMvNy8xMy8xXzY0Nzg5ODAuYW1wLmh0bWw?oc=5"" target=""_blank"">Province adds three health teams in northeastern Ont.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CTV News Northern Ontario</font",2023-07-13 21:37:18+00:00,CTV News Northern Ontario
Mandera teacher's murder reignites calls to protect non-local tutors ... - The Star Kenya ,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LnRoZS1zdGFyLmNvLmtlL25ld3MvMjAyMy0wNy0xNy1tYW5kZXJhLXRlYWNoZXJzLW11cmRlci1yZWlnbml0ZXMtY2FsbHMtdG8tcHJvdGVjdC1ub24tbG9jYWwtdHV0b3JzLWluLW5vcnRoZWFzdGVybi_SAQA?oc=5," href=""https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LnRoZS1zdGFyLmNvLmtlL25ld3MvMjAyMy0wNy0xNy1tYW5kZXJhLXRlYWNoZXJzLW11cmRlci1yZWlnbml0ZXMtY2FsbHMtdG8tcHJvdGVjdC1ub24tbG9jYWwtdHV0b3JzLWluLW5vcnRoZWFzdGVybi_SAQA?oc=5"" target=""_blank"">Mandera teacher's murder reignites calls to protect non-local tutors ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Star Kenya </font",2023-07-17 18:00:00+00:00,The Star Kenya 
Heavy rainfall in northeastern Ethiopia affects more than 300000 ... - Xinhua,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZW5nbGlzaC5uZXdzLmNuL2FmcmljYS8yMDIzMDcxNC81ZTc2N2Y1OTk0ZjM0MmNjOTM1NmJkOGExZTI1NDk1My9jLmh0bWzSAQA?oc=5," href=""https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZW5nbGlzaC5uZXdzLmNuL2FmcmljYS8yMDIzMDcxNC81ZTc2N2Y1OTk0ZjM0MmNjOTM1NmJkOGExZTI1NDk1My9jLmh0bWzSAQA?oc=5"" target=""_blank"">Heavy rainfall in northeastern Ethiopia affects more than 300000 ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Xinhua</font",2023-07-13 16:27:00+00:00,Xinhua
Wimbledon 2023: Should Athletes Shake Hands During War? - Northeastern University,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMTMvd2ltYmxlZG9uLWhhbmRzaGFrZS1ydXNzaWEtdWtyYWluZS13YXIv0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMTMvd2ltYmxlZG9uLWhhbmRzaGFrZS1ydXNzaWEtdWtyYWluZS13YXIv0gEA?oc=5"" target=""_blank"">Wimbledon 2023: Should Athletes Shake Hands During War?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Northeastern University</font",2023-07-13 17:15:45+00:00,Northeastern University
Do Movies Need Trailers? 'How Do You Live?' Could Teach Us - Northeastern University,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMTAvaG93LWRvLXlvdS1saXZlLXN0dWRpby1naGlibGktaGF5YW8tbWl5YXpha2kv0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMTAvaG93LWRvLXlvdS1saXZlLXN0dWRpby1naGlibGktaGF5YW8tbWl5YXpha2kv0gEA?oc=5"" target=""_blank"">Do Movies Need Trailers? 'How Do You Live?' Could Teach Us</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Northeastern University</font",2023-07-10 18:18:08+00:00,Northeastern University
‘More flooding is a very real possibility’: Northeastern U.S. braces for further rainfall - Global News,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vZ2xvYmFsbmV3cy5jYS92aWRlby85ODI5NjA0L21vcmUtZmxvb2RpbmctaXMtYS12ZXJ5LXJlYWwtcG9zc2liaWxpdHktbm9ydGhlYXN0ZXJuLXUtcy1icmFjZXMtZm9yLWZ1cnRoZXItcmFpbmZhbGzSAX5odHRwczovL2dsb2JhbG5ld3MuY2EvdmlkZW8vOTgyOTYwNC9tb3JlLWZsb29kaW5nLWlzLWEtdmVyeS1yZWFsLXBvc3NpYmlsaXR5LW5vcnRoZWFzdGVybi11LXMtYnJhY2VzLWZvci1mdXJ0aGVyLXJhaW5mYWxsL2FtcC8?oc=5," href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vZ2xvYmFsbmV3cy5jYS92aWRlby85ODI5NjA0L21vcmUtZmxvb2RpbmctaXMtYS12ZXJ5LXJlYWwtcG9zc2liaWxpdHktbm9ydGhlYXN0ZXJuLXUtcy1icmFjZXMtZm9yLWZ1cnRoZXItcmFpbmZhbGzSAX5odHRwczovL2dsb2JhbG5ld3MuY2EvdmlkZW8vOTgyOTYwNC9tb3JlLWZsb29kaW5nLWlzLWEtdmVyeS1yZWFsLXBvc3NpYmlsaXR5LW5vcnRoZWFzdGVybi11LXMtYnJhY2VzLWZvci1mdXJ0aGVyLXJhaW5mYWxsL2FtcC8?oc=5"" target=""_blank"">‘More flooding is a very real possibility’: Northeastern U.S. braces for further rainfall</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Global News</font",2023-07-13 01:11:40+00:00,Global News
Timmins news: Severe thunderstorm warnings in effect in the north - CTV News Northern Ontario,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbm9ydGhlcm5vbnRhcmlvLmN0dm5ld3MuY2Evc2V2ZXJlLXRodW5kZXJzdG9ybS13YXRjaGVzLXdhcm5pbmdzLWluLWVmZmVjdC1pbi1ub3J0aGVhc3Rlcm4tb250LTEuNjQ4MTk2OdIBS2h0dHBzOi8vYmV0YS5jdHZuZXdzLmNhL2xvY2FsL25vcnRoZXJuLW9udGFyaW8vMjAyMy83LzE2LzFfNjQ4MTk2OS5hbXAuaHRtbA?oc=5," href=""https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbm9ydGhlcm5vbnRhcmlvLmN0dm5ld3MuY2Evc2V2ZXJlLXRodW5kZXJzdG9ybS13YXRjaGVzLXdhcm5pbmdzLWluLWVmZmVjdC1pbi1ub3J0aGVhc3Rlcm4tb250LTEuNjQ4MTk2OdIBS2h0dHBzOi8vYmV0YS5jdHZuZXdzLmNhL2xvY2FsL25vcnRoZXJuLW9udGFyaW8vMjAyMy83LzE2LzFfNjQ4MTk2OS5hbXAuaHRtbA?oc=5"" target=""_blank"">Timmins news: Severe thunderstorm warnings in effect in the north</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CTV News Northern Ontario</font",2023-07-16 20:46:00+00:00,CTV News Northern Ontario
Fairview Reservoir in Norwich could become passive recreation site - theday.com,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnRoZWRheS5jb20vbG9jYWwtbmV3cy8yMDIzMDcxNi9mYWlydmlldy1yZXNlcnZvaXItaW4tbm9yd2ljaC1jb3VsZC1iZWNvbWUtcGFzc2l2ZS1yZWNyZWF0aW9uLXNpdGUv0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnRoZWRheS5jb20vbG9jYWwtbmV3cy8yMDIzMDcxNi9mYWlydmlldy1yZXNlcnZvaXItaW4tbm9yd2ljaC1jb3VsZC1iZWNvbWUtcGFzc2l2ZS1yZWNyZWF0aW9uLXNpdGUv0gEA?oc=5"" target=""_blank"">Fairview Reservoir in Norwich could become passive recreation site</a>&nbsp;&nbsp;<font color=""#6f6f6f"">theday.com</font",2023-07-16 18:31:24+00:00,theday.com
"China's Rural Tourism Boom: Great Wall boosts tourism, economy in ... - CGTN",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5jZ3RuLmNvbS9uZXdzLzIwMjMtMDctMTQvVkhKaGJuTmpjbWx3ZERjek5Ea3kvaW5kZXguaHRtbNIBAA?oc=5," href=""https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5jZ3RuLmNvbS9uZXdzLzIwMjMtMDctMTQvVkhKaGJuTmpjbWx3ZERjek5Ea3kvaW5kZXguaHRtbNIBAA?oc=5"" target=""_blank"">China's Rural Tourism Boom: Great Wall boosts tourism, economy in ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CGTN</font",2023-07-14 13:43:12+00:00,CGTN
Russian forces advance by up to 2 kilometers toward Ukraine’s Kupiansk: Ministry - Al Arabiya English,https://news.google.com/rss/articles/CBMigwFodHRwczovL2VuZ2xpc2guYWxhcmFiaXlhLm5ldC9OZXdzL3dvcmxkLzIwMjMvMDcvMTgvUnVzc2lhbi1mb3JjZXMtYWR2YW5jZS1ieS11cC10by0yLWtpbG9tZXRlcnMtdG93YXJkLVVrcmFpbmUtcy1LdXBpYW5zay1NaW5pc3RyedIBhwFodHRwczovL2VuZ2xpc2guYWxhcmFiaXlhLm5ldC9hbXAvTmV3cy93b3JsZC8yMDIzLzA3LzE4L1J1c3NpYW4tZm9yY2VzLWFkdmFuY2UtYnktdXAtdG8tMi1raWxvbWV0ZXJzLXRvd2FyZC1Va3JhaW5lLXMtS3VwaWFuc2stTWluaXN0cnk?oc=5," href=""https://news.google.com/rss/articles/CBMigwFodHRwczovL2VuZ2xpc2guYWxhcmFiaXlhLm5ldC9OZXdzL3dvcmxkLzIwMjMvMDcvMTgvUnVzc2lhbi1mb3JjZXMtYWR2YW5jZS1ieS11cC10by0yLWtpbG9tZXRlcnMtdG93YXJkLVVrcmFpbmUtcy1LdXBpYW5zay1NaW5pc3RyedIBhwFodHRwczovL2VuZ2xpc2guYWxhcmFiaXlhLm5ldC9hbXAvTmV3cy93b3JsZC8yMDIzLzA3LzE4L1J1c3NpYW4tZm9yY2VzLWFkdmFuY2UtYnktdXAtdG8tMi1raWxvbWV0ZXJzLXRvd2FyZC1Va3JhaW5lLXMtS3VwaWFuc2stTWluaXN0cnk?oc=5"" target=""_blank"">Russian forces advance by up to 2 kilometers toward Ukraine’s Kupiansk: Ministry</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Arabiya English</font",2023-07-18 09:37:00+00:00,Al Arabiya English
"DHHS/NDEE Issues Smoke Advisory for North Central, Northeastern ... - Rural Radio Network",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vcnVyYWxyYWRpby5jb20va3RpYy9uZXdzL2RoaHMtbmRlZS1pc3N1ZXMtc21va2UtYWR2aXNvcnktZm9yLW5vcnRoLWNlbnRyYWwtbm9ydGhlYXN0ZXJuLWFuZC1lYXN0ZXJuLW5lYnJhc2thL9IBAA?oc=5," href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vcnVyYWxyYWRpby5jb20va3RpYy9uZXdzL2RoaHMtbmRlZS1pc3N1ZXMtc21va2UtYWR2aXNvcnktZm9yLW5vcnRoLWNlbnRyYWwtbm9ydGhlYXN0ZXJuLWFuZC1lYXN0ZXJuLW5lYnJhc2thL9IBAA?oc=5"" target=""_blank"">DHHS/NDEE Issues Smoke Advisory for North Central, Northeastern ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Rural Radio Network</font",2023-07-14 20:06:32+00:00,Rural Radio Network
Why Did Christopher Nolan Make a Movie About Oppenheimer? - Northeastern University,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMDUvb3BwZW5oZWltZXItY2hyaXN0b3BoZXItbm9sYW4tbW92aWUv0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDcvMDUvb3BwZW5oZWltZXItY2hyaXN0b3BoZXItbm9sYW4tbW92aWUv0gEA?oc=5"" target=""_blank"">Why Did Christopher Nolan Make a Movie About Oppenheimer?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Northeastern University</font",2023-07-05 07:00:00+00:00,Northeastern University
Vermilion County Under Severe Thunderstorm Watch until Midnight ... - Vermilion County First,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vdmVybWlsaW9uY291bnR5Zmlyc3QuY29tLzIwMjMvMDcvMTcvdmVybWlsaW9uLWNvdW50eS11bmRlci1zZXZlcmUtdGh1bmRlcnN0b3JtLXdhcm5pbmctdW50aWwtMzMwLXBtLW1vbi1qdWx5LTE3dGgv0gEA?oc=5," href=""https://news.google.com/rss/articles/CBMiemh0dHBzOi8vdmVybWlsaW9uY291bnR5Zmlyc3QuY29tLzIwMjMvMDcvMTcvdmVybWlsaW9uLWNvdW50eS11bmRlci1zZXZlcmUtdGh1bmRlcnN0b3JtLXdhcm5pbmctdW50aWwtMzMwLXBtLW1vbi1qdWx5LTE3dGgv0gEA?oc=5"" target=""_blank"">Vermilion County Under Severe Thunderstorm Watch until Midnight ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vermilion County First</font",2023-07-17 20:39:12+00:00,Vermilion County First
